x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,y
28,1,1,0,5,18,1,30,98.9,76.1,96.6,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,90,0,0,687,0,300,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
33,0,1,1,17,14,16,38,23.6,184.3,42.5,1,0,404,0,0,0,0,0,0,0,0,1,0,0,0,278,1,0,562,0,566,0,0,0,436,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
34,1,1,1,14,13,0,32,49.9,26,42.9,1,0,404,1,0,0,0,0,0,0,0,0,0,0,0,103,0,0,624,0,266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,a
26,0,1,1,16,2,16,29,80.6,149.2,72.2,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,77,0,0,749,0,400,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
26,0,1,1,11,5,5,25,6.5,46.7,45,1,1,605,1,0,1,0,0,0,0,0,0,0,0,0,26,0,0,999,0,699,0,0,0,587,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
25,1,1,1,5,15,4,30,21.3,52.7,198.4,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,143,0,0,624,0,400,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
25,1,1,1,14,15,14,19,197.4,142.1,120.6,0,0,323,1,0,1,0,0,0,0,0,0,0,0,0,62,0,0,624,0,577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,a
28,1,1,1,11,1,2,40,68.6,136,68.6,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,94,0,0,437,0,810,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
31,1,1,1,16,3,12,34,67,127.7,79.6,0,0,404,1,0,1,1,0,0,0,0,0,0,0,0,19,0,0,562,0,544,0,0,0,0,0,0,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
28,1,1,0,2,9,9,30,26.1,42.7,87,1,0,505,1,0,1,0,0,0,0,0,0,0,0,0,122,0,0,812,0,322,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a
26,0,1,1,12,3,4,21,125.8,152,133.8,1,0,505,1,0,1,0,0,0,0,0,0,0,0,0,142,0,0,812,0,300,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
31,0,0,0,13,6,3,30,144,97.8,152.7,1,0,404,0,0,0,0,0,0,1,0,1,0,0,0,203,0,0,562,1,466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,b
25,1,0,0,9,8,12,31,10.3,194.2,180,0,0,454,1,0,0,0,0,0,0,0,1,0,0,0,189,0,0,874,0,544,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
34,1,1,0,9,10,17,22,164,46.6,17.9,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,181,0,0,687,0,266,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
35,0,1,1,7,8,8,37,19,130.5,175.8,1,0,404,1,0,1,0,0,0,0,0,0,0,0,0,66,0,0,562,0,566,1,0,0,0,0,1,1,0,0,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
35,1,1,1,12,17,14,36,63.8,97.2,135.9,0,0,404,0,0,0,0,0,1,0,0,1,0,0,0,205,1,0,624,0,344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a
27,1,0,1,17,16,9,29,94.2,63.1,126.7,0,0,555,1,0,1,0,0,0,0,0,0,0,0,0,149,0,0,812,0,466,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,b
35,0,1,1,8,18,16,29,118.8,9.8,167.1,0,0,404,0,1,0,0,0,0,0,0,0,0,0,0,77,1,0,812,0,544,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
31,1,1,1,10,13,2,35,118.4,106.3,103.8,0,0,505,1,0,0,0,0,0,0,0,1,0,1,0,155,0,0,500,0,266,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
29,1,0,1,13,12,5,35,200,77.6,12.3,1,0,404,1,1,0,0,0,0,0,0,0,0,0,0,120,0,0,562,0,278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,a
34,1,0,1,15,13,8,37,94.1,122.8,9.3,0,0,727,1,0,1,0,0,0,0,1,0,0,0,0,137,0,0,562,0,255,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,a
34,0,1,1,15,8,4,23,127.4,142.1,141.4,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,122,0,0,999,0,455,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33,0,1,1,1,1,6,31,74.8,4.3,110.8,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,148,0,0,624,0,355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,a
28,1,0,0,10,10,18,26,197.4,87.2,86.4,0,0,404,1,0,1,0,0,0,0,0,0,0,1,0,27,0,0,812,0,289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
28,1,1,1,6,0,5,27,17.9,189.4,60.5,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,152,0,1,624,0,455,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,a
30,0,0,0,10,5,17,41,101.5,155,68.4,0,0,404,1,0,0,0,0,0,0,0,0,0,0,0,139,0,0,812,0,289,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,a
31,1,1,1,17,8,12,24,25.7,14.1,21.1,0,0,404,1,0,1,0,1,0,0,0,0,0,0,0,73,0,0,624,0,289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
25,1,0,1,14,1,2,36,158.2,128.5,25.3,1,0,353,0,0,1,0,0,0,0,0,0,1,0,0,130,1,0,562,0,278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
37,1,1,1,10,4,2,25,145.9,186.7,14.3,0,0,161,1,0,0,0,0,0,0,0,0,0,1,0,81,0,0,437,0,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
25,0,0,1,2,12,17,35,73.2,122.9,11.4,0,0,404,0,1,0,0,0,0,0,0,0,0,1,0,116,0,0,812,1,422,0,0,0,49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,a
28,1,1,1,5,5,5,31,198,182.6,112,0,0,404,1,1,0,0,0,0,0,0,0,0,1,0,221,0,0,624,0,344,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
28,1,0,0,5,3,7,33,150,32,36,1,0,252,1,0,0,0,0,0,0,0,1,0,0,0,295,0,0,375,0,733,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,a
41,1,1,1,14,13,17,25,195.9,51.6,189.8,0,0,454,1,0,0,0,0,0,0,0,1,0,0,0,63,0,0,624,0,466,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,a
27,1,0,1,13,10,0,30,166.6,170.1,109.4,1,1,404,0,0,1,0,0,0,0,0,0,0,1,0,144,1,0,562,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
26,1,1,1,12,11,10,39,34.9,32.1,59.3,0,0,454,1,0,0,0,0,0,0,0,1,0,0,0,128,0,0,812,0,311,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,b
32,1,1,0,11,16,3,28,39.6,156.2,167.8,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,117,0,0,437,0,400,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
44,1,1,1,11,13,8,29,12.3,65.3,100,1,0,424,1,0,0,0,0,0,0,0,1,1,0,0,24,0,0,562,0,411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,a
37,1,1,1,18,12,15,23,93.3,182.4,41.5,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,82,0,0,437,0,666,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,b
26,0,1,1,15,4,18,22,48.8,3.6,8.7,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,87,0,0,312,0,311,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,a
30,0,0,0,13,18,8,24,51.6,111.1,139.8,1,0,404,1,0,1,0,0,0,0,0,0,0,0,0,103,0,1,312,0,300,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
26,1,1,1,5,3,6,31,181.8,7.6,184.9,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,103,0,0,812,0,355,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,a
23,1,1,0,12,12,18,37,173.9,144,17.2,1,0,656,1,0,0,0,0,0,0,0,1,0,0,0,164,0,0,624,0,455,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
30,1,1,0,6,14,7,36,197.9,123.9,171.8,1,0,404,0,0,1,0,0,0,0,0,0,0,1,0,175,1,0,624,0,389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a
31,1,1,1,11,7,3,31,51.6,107.8,93,0,0,605,1,1,0,0,0,0,0,0,0,0,0,0,78,0,0,937,0,755,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,b
34,1,0,0,18,16,1,37,172.8,138.6,70.5,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,37,0,0,562,0,444,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
27,1,1,0,6,10,8,21,84.3,98.9,90.7,0,0,404,1,0,1,0,0,0,0,1,0,0,0,0,140,0,0,562,0,211,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
32,0,1,1,3,4,16,25,189.3,99.7,147.3,1,0,404,0,0,0,0,0,0,0,0,0,0,0,0,104,1,0,562,0,233,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,a
34,0,1,1,5,0,8,33,155.6,132.5,67.6,0,0,605,1,0,0,0,0,0,0,0,1,0,0,0,26,0,0,624,0,433,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
30,1,1,0,9,8,8,36,0.1,3.1,152.2,0,0,424,1,0,0,0,0,0,0,1,1,0,0,0,160,0,0,562,0,566,0,0,0,436,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
22,1,1,1,8,3,16,32,126.1,137.9,1.6,1,0,454,1,0,1,0,0,0,0,0,0,0,1,0,23,0,0,812,0,289,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
37,1,1,0,18,5,7,42,105.8,34.5,167.1,1,0,605,1,0,0,0,0,0,0,0,1,0,0,0,108,0,0,624,0,455,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
30,0,1,1,13,2,3,33,62.7,146,5.9,0,0,656,1,0,0,0,0,0,1,0,1,0,0,0,77,0,0,562,0,278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,a
26,0,0,0,11,15,12,32,15.2,61.9,103.5,1,0,454,0,1,0,0,0,0,0,0,0,0,0,0,211,1,0,562,0,466,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
27,0,1,0,6,13,1,35,23.3,10.3,138.9,0,1,404,1,0,0,0,0,0,0,0,1,0,0,0,76,0,0,812,0,533,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,b
36,1,1,0,17,1,0,32,158.6,172.4,67.1,0,0,404,1,0,0,0,0,0,0,1,1,0,0,0,118,0,0,562,0,555,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
23,0,0,1,17,15,6,30,114.5,107.6,78.8,0,0,353,1,1,0,0,0,0,0,0,0,1,0,0,25,0,0,624,0,311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
24,0,1,1,5,9,18,44,20.7,146.7,109.5,1,0,505,1,0,0,0,0,0,0,0,1,0,0,0,100,0,0,562,0,677,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
26,1,0,0,7,3,15,41,43.1,160.3,31.1,0,0,252,1,0,0,0,0,0,0,1,0,0,0,0,221,0,0,500,0,189,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
26,1,1,1,13,13,9,39,164.3,65.5,183.9,0,0,605,1,0,0,0,0,0,0,0,1,1,0,0,17,0,0,562,0,633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,a
37,0,1,0,6,4,4,30,77.9,24.7,138.7,0,0,404,1,0,0,0,0,0,0,0,1,0,1,0,21,0,0,562,0,311,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
25,1,0,0,1,6,8,32,110.6,140.9,25.6,0,0,404,1,1,0,1,1,0,0,0,0,0,0,0,25,0,0,687,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
32,0,0,0,8,14,9,26,42.2,189.3,161.4,0,0,404,0,1,0,0,0,0,0,0,0,0,1,0,137,1,0,624,0,422,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
36,0,1,1,4,6,17,38,147.7,167.3,175,0,0,525,1,0,0,0,0,0,0,0,1,0,0,0,67,0,0,562,0,444,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,b
30,1,0,1,1,14,11,31,54.5,26.6,96.8,0,0,404,0,0,0,0,0,0,0,0,1,0,0,0,85,1,0,562,0,322,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
32,1,1,0,13,15,8,30,34.4,85,61.1,0,1,505,1,0,0,1,0,0,0,0,1,0,0,0,192,0,0,874,0,411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
26,1,1,1,0,5,0,27,37.7,142,107.1,1,0,404,0,0,0,0,0,0,0,0,0,0,0,0,153,1,0,562,0,322,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,a
34,1,1,1,18,18,14,31,68.6,50.4,165.9,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,201,0,0,437,0,400,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,a
28,1,1,1,6,18,6,27,113.5,63.9,25.2,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,219,0,0,562,0,433,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,a
27,1,1,0,12,6,10,29,88.1,106.8,187.5,0,0,404,0,0,0,1,0,0,0,0,1,0,0,0,173,0,0,812,1,433,0,0,0,0,0,0,0,0,1,31,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,a
32,1,0,1,2,8,18,28,103.2,18.5,4.6,0,0,404,1,0,0,0,0,0,1,0,1,0,0,0,250,0,0,125,0,644,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
32,1,1,1,17,15,9,25,74.6,49.3,20.3,1,0,303,1,0,0,0,0,0,0,0,0,0,0,0,187,0,0,749,0,266,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,a
34,1,1,0,5,7,0,29,50.7,33,184.8,0,0,404,0,1,0,0,0,0,0,0,0,1,0,0,79,1,0,437,0,611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,a
28,0,1,1,18,13,14,31,127.7,177.4,72.4,0,0,303,1,0,0,0,0,0,0,0,1,0,0,0,20,0,0,437,0,566,0,0,0,0,0,0,0,0,1,44,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,b
29,1,1,0,13,2,9,33,190,111,139.3,1,0,404,1,0,1,0,0,0,0,0,0,0,0,0,58,0,0,562,0,255,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a
25,0,1,1,3,2,16,24,78.2,129,136.9,0,0,404,1,0,0,0,0,1,0,0,1,0,0,0,85,0,0,812,0,466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,b
35,1,1,0,12,16,9,37,72.1,124.6,176.6,1,0,404,0,0,0,0,0,0,0,0,1,0,0,0,53,0,0,562,1,333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,a
29,1,1,1,2,7,7,26,110.2,91,138.2,0,0,656,1,0,0,0,0,0,0,0,1,0,0,0,14,0,0,812,0,411,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,b
33,1,1,0,13,10,0,29,73.3,165.2,60.4,1,0,303,1,0,1,0,0,0,0,0,0,1,0,0,212,0,0,624,0,244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
31,0,1,1,4,18,16,36,59.3,177.3,170,0,0,404,1,0,1,0,0,0,0,0,0,1,0,0,112,0,0,562,0,244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
21,1,0,1,8,17,16,28,2,198.8,20.3,1,0,454,1,0,0,0,0,0,0,0,0,0,0,0,104,0,0,812,0,278,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
28,1,0,1,2,11,9,21,157.6,71.1,145.3,0,0,404,1,0,0,0,0,1,0,0,1,0,0,0,44,0,0,624,0,344,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a
29,1,0,1,14,16,2,23,23,167.5,20.6,0,0,505,0,1,0,0,0,0,0,0,0,0,0,0,130,1,1,624,0,422,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
37,1,0,1,13,7,7,31,92.3,123.1,75.8,0,1,404,1,0,0,0,0,0,0,0,1,0,0,0,243,0,0,749,0,511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,b
30,1,1,0,4,3,5,30,17.5,183.6,155.7,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,228,0,0,812,0,488,0,0,0,453,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
26,1,0,1,11,13,18,21,147.5,0.4,101,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,128,0,0,562,0,311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,b
34,1,1,1,7,10,8,28,199.9,156.4,141.3,1,0,454,0,0,0,0,0,0,0,0,1,0,0,0,109,0,0,312,1,533,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,a
34,1,0,1,16,2,4,38,98.6,79.3,83.6,0,0,434,1,0,0,0,0,0,0,0,1,0,0,0,147,0,0,624,0,544,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
40,0,1,1,4,8,7,31,106.2,99.6,170.4,0,0,404,1,0,1,0,0,0,0,0,0,1,0,0,134,0,0,562,0,444,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
32,1,1,0,1,9,7,29,27.1,76.4,92.9,0,0,999,1,0,0,0,0,0,0,0,1,0,0,0,44,0,0,562,0,422,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
31,0,0,0,3,6,4,27,176.9,59.2,102.1,0,0,454,1,0,0,0,0,0,0,0,1,0,0,0,137,0,0,687,0,411,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
27,0,1,1,12,9,2,19,124.2,110.8,191.6,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,476,1,1,562,0,411,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,a
26,1,0,1,4,7,18,21,50.2,108.9,52.3,0,0,323,1,0,0,0,0,0,0,0,0,0,1,0,270,0,0,562,0,366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,a
30,1,0,0,9,16,7,23,53.8,92.2,47.7,1,0,434,1,0,0,0,0,0,0,0,0,0,0,0,78,0,0,562,0,222,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
25,1,1,0,0,15,1,28,185.2,153.9,155.7,0,0,404,1,0,0,0,0,1,0,0,1,0,0,0,104,0,0,999,0,577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,b
35,1,1,0,10,1,17,26,141.5,27.6,188.3,0,0,605,1,0,0,0,0,0,1,0,0,0,0,0,228,0,1,187,0,355,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,a
27,0,0,1,6,6,17,33,134.7,189.5,166.6,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,120,0,0,749,0,366,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
30,1,0,1,8,6,9,25,159.6,141.4,14.7,0,0,404,1,0,0,0,0,0,0,1,1,0,0,0,33,0,0,687,0,322,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
31,1,0,1,11,11,16,29,84.9,155.9,68,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,282,0,0,562,0,311,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,a
34,1,1,0,14,9,14,34,177,2.2,198.3,1,0,303,1,0,0,0,0,0,0,0,0,0,0,0,242,0,0,624,0,222,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
34,1,1,0,7,10,3,36,181.6,34.5,158.3,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,81,0,0,812,0,366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,a
35,1,1,1,4,0,0,27,41.2,149.1,174.2,0,0,868,1,0,1,0,0,0,1,0,0,0,0,0,104,0,0,562,0,411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,a
23,1,0,1,18,3,13,32,61.6,129.3,182.6,0,0,807,1,0,0,0,0,0,0,0,1,0,0,0,108,0,0,999,0,611,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
32,1,1,1,5,1,16,39,163.6,13.4,153.6,0,0,404,1,0,0,0,0,0,0,0,1,0,1,0,187,0,0,687,0,355,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,a
29,1,0,1,5,13,14,26,107.9,176.2,179.7,0,0,303,1,0,0,0,0,0,0,0,1,0,0,0,129,0,0,812,0,810,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,a
32,0,1,0,7,7,18,32,174.5,27.1,171.5,0,0,101,1,0,0,0,0,0,0,0,1,0,0,0,143,0,0,437,0,866,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
34,1,1,0,3,5,4,25,47.3,24.5,10.9,0,0,404,1,0,1,0,0,0,0,0,0,0,1,0,90,0,0,562,0,300,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
28,1,1,0,7,11,13,27,118,113.7,189.9,1,1,404,0,1,0,0,0,0,0,0,0,0,0,0,316,1,0,624,0,433,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
32,0,1,0,4,8,0,28,9.6,135.4,42.4,1,0,101,1,0,0,0,0,0,0,0,0,1,0,0,17,0,0,375,0,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
